label_verbose,label,verb,verbmorph,verbmorph2,matrix_subject_type_2,matrix_subject_type_3,emb_cl_length,interv_material_macl_embcl,horror_aequi,ehms_etc_narrow,ehms_etc_broad,alpha_persistence_50,alpha_persistence_100,alpha_persistence,alpha_pers_distance,beta_pers_distance,ln_beta_pers_distance,beta_persistence_2,ttrpassage,adv_beginning,adv_afterend,matrix_negation,matrix_auxiliary,complement_subject,I_THINK_alert,verbid,morphid,text,speaker,speaker_age2,speaker_age,speaker_sex,area,area2,county,latitude,corpus
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,325,140,4.942,0,6.2,no,no,no,no,yes,yes,yes,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,40,135,4.905,0,6.6,no,no,no,no,yes,yes,yes,yes,CON_002,CAVA_HJ,NA,        ,female,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,412,116,4.754,0,6,no,no,no,no,yes,yes,yes,yes,NTT_016,NotA48,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,49,26,3.258,2,7.4,no,no,no,no,yes,yes,yes,yes,ELN_007,ElnLS,18,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,504,36,3.584,2,7.8,no,no,no,no,no,yes,yes,yes,NTT_015,A109,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,784,247,5.509,0,6.1,no,no,yes,no,yes,no,no,no,LAN_006,LanD1P,71,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,84,345,5.844,0,7.6,no,no,no,yes,yes,no,no,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,915,39,3.664,3,7,no,no,no,no,yes,yes,yes,yes,NTT_010,NotA85,72,young   ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,no,zero,93,19,2.944,1,6.6,no,no,no,no,no,yes,yes,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,2,no,yes,explicit,57,44,3.784,3,6.8,no,no,no,no,yes,yes,no,yes,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,3,no,no,zero,148,267,5.587,0,7.6,no,no,no,no,no,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,3,no,no,zero,1966,142,4.956,0,6.7,no,no,no,no,yes,yes,yes,no,NTT_015,A109,NA,        ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,3,no,no,zero,208,106,4.663,0,7.4,no,no,no,no,yes,yes,yes,no,MDX_001,MdxCG,79,old     ,male,SE,b_England,MDX     ,51.59,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,3,no,no,zero,24,77,4.344,2,5.8,no,no,no,no,yes,yes,yes,yes,ROC_002,RocPN,79,old     ,male,SCH,d_Scotland,ROC     ,57.81,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,3,no,no,zero,376,29,3.367,2,6.9,no,no,no,no,yes,yes,no,no,NTT_011,NotA99,91,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,explicit,102,101,4.615,0,6,no,no,no,no,yes,yes,no,no,NBL_007,NblAR,83,old     ,male,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,101,12,2.485,2,7.1,no,no,no,no,yes,yes,yes,yes,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,194,49,3.892,2,7.8,no,no,yes,no,no,no,yes,yes,ROC_002,RocPN,79,old     ,male,SCH,d_Scotland,ROC     ,57.81,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,204,74,4.304,1,7.3,no,no,no,no,no,yes,yes,no,ROC_002,RocPN,79,old     ,male,SCH,d_Scotland,ROC     ,57.81,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,29,341,5.832,0,7.2,no,no,no,no,yes,yes,yes,yes,NTT_011,NotA99,91,old     ,male,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,579,2,0.693,2,6.7,no,yes,no,no,yes,yes,yes,no,NTT_007,NotA65,86,old     ,female,Mid,b_England,NTT     ,53.01,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,752,142,4.956,0,6.1,no,no,no,no,yes,yes,yes,no,LAN_001,LanD1B,76,old     ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,4,no,no,zero,803,113,4.727,0,7.5,no,no,no,no,yes,yes,yes,yes,LND_002,EB,56,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,5,no,no,zero,181,21,3.045,4,7.3,no,no,no,no,yes,yes,yes,no,LND_006,GA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,5,no,no,zero,220,61,4.111,2,7.2,no,no,no,no,yes,yes,yes,no,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,5,no,no,zero,431,18,2.89,2,6.3,no,no,no,no,no,yes,yes,no,LEI_002,Lei2,NA,        ,male,Mid,b_England,LEI     ,52.75,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,0,5,no,no,zero,612,91,4.511,1,7.2,no,no,no,no,yes,yes,yes,no,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,1,no,no,explicit,778,44,3.784,4,7,no,no,no,no,yes,yes,no,no,WIL_007,TrbrBJ,NA,        ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,1,no,no,zero,230,100,4.605,0,6.1,no,no,no,no,yes,yes,yes,yes,WLN_004,WlnMD,83,old     ,female,SCL,d_Scotland,WLN     ,56,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,1,no,no,zero,311,37,3.611,5,6,no,no,no,no,yes,yes,no,yes,CON_006,CAVA_WW,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,2,no,no,zero,121,80,4.382,1,6.3,no,no,no,no,yes,yes,yes,yes,WLN_004,WlnMD,83,old     ,female,SCL,d_Scotland,WLN     ,56,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,2,no,no,zero,1272,158,5.063,0,6.4,no,no,no,no,no,yes,no,no,SOM_032,SRLM_HG,82,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,2,no,no,zero,131,23,3.135,1,7.2,no,no,no,no,yes,yes,yes,no,LAN_011,LanMJ,47,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,2,no,no,zero,171,55,4.007,3,7,no,no,no,no,yes,yes,yes,yes,NBL_003,NblMN,83,old     ,female,N,b_England,NBL     ,55.3,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,3,no,no,zero,315,49,3.892,1,8.2,no,yes,yes,no,no,no,no,yes,LND_006,GA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,4,no,no,zero,205,37,3.611,3,7.2,no,no,no,no,yes,yes,yes,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,4,no,no,zero,2303,89,4.489,1,6.7,no,no,no,no,yes,yes,yes,yes,LAN_002,LAN002,83,old     ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,4,no,no,zero,7,22,3.091,1,7.3,no,no,no,no,no,yes,no,yes,WIL_003,TrbrJS,NA,        ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,5,no,no,zero,38,10,2.303,1,7.8,no,no,no,no,no,yes,no,yes,LAN_007,LanF1P,73,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,1,7,no,no,zero,549,64,4.159,1,6.6,no,no,no,no,no,yes,yes,yes,LAN_009,LanH1P,67,young   ,female,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,no,2,4,no,no,zero,160,22,3.091,4,5.9,no,no,no,no,no,yes,no,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,109,51,3.932,1,7,no,no,no,no,no,yes,yes,yes,SAL_030,IBAL,77,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,11,21,3.045,1,5.5,no,yes,no,no,no,yes,yes,yes,LAN_022,WigGRB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,1163,71,4.263,2,7,no,no,no,no,no,yes,yes,yes,SFK_015,SufEAA3,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,1208,116,4.754,0,7.1,no,no,no,no,no,yes,yes,yes,CON_007,ICS_JE,59,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,123,16,2.773,3,7.6,no,no,no,no,no,yes,yes,yes,SAL_023,IBME,76,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,123,5,1.609,3,7.1,no,no,no,no,no,yes,yes,yes,DEV_009,TCA_WH,79,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,128,39,3.664,1,6,no,no,no,no,no,yes,yes,yes,WES_009,WesBX,79,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,149,14,2.639,1,8,no,no,no,no,no,yes,no,yes,CON_007,ICS_JE,59,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,156,7,1.946,4,7.4,no,no,no,no,no,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,1594,42,3.738,3,7.5,no,no,yes,no,no,no,no,yes,SFK_019,EJF,64,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,16,65,4.174,1,6.7,no,no,no,yes,no,no,yes,yes,KCD_001,KcdRS,71,young   ,male,SCL,d_Scotland,KCD     ,56.97,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,18,85,4.443,1,7.6,no,no,no,no,no,yes,yes,yes,CON_007,ICS_JE,59,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,185,27,3.296,2,7.7,no,no,no,no,no,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,195,11,2.398,4,8.2,no,no,no,no,no,yes,yes,yes,SFK_036,WT,68,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,197,139,4.934,0,7.9,no,yes,no,no,no,yes,no,yes,SAL_004,IBWB,78,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,217,97,4.575,1,6.5,no,no,no,no,no,yes,no,yes,SFK_033,SufGCS2,75,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,22,16,2.773,2,7.4,no,no,no,no,no,yes,yes,yes,WES_007,WesBP,73,young   ,female,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,29,28,3.332,4,6.6,no,no,no,no,no,yes,yes,yes,DEV_006,TCA_GR,83,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,32,4,1.386,2,6.1,no,no,no,no,no,yes,yes,yes,WES_005,WesBE,74,young   ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,36,38,3.638,2,6.4,no,no,no,no,no,yes,yes,yes,ELN_001,ElnCD,15,young   ,female,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,500,53,3.97,1,7.6,no,yes,no,no,no,yes,yes,yes,SFK_036,WT,68,young   ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,57,36,3.584,1,7.3,no,no,no,no,no,yes,yes,yes,LAN_017,WigMB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,6,49,3.892,1,7.7,no,yes,no,no,no,yes,no,no,ELN_014,ElnAC,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,60,6,1.792,2,7.1,no,yes,no,no,no,yes,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,68,85,4.443,1,6.9,no,no,no,no,no,yes,yes,yes,WIL_006,TrbrGSR,66,young   ,male,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,72,5,1.609,2,7.7,no,yes,no,no,no,yes,yes,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,77,20,2.996,2,7.5,no,no,no,no,no,yes,yes,yes,WES_017,WesDX,81,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,0,no,no,zero,81,66,4.19,1,6.2,no,no,no,no,no,yes,yes,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,1,no,no,zero,25,137,4.92,0,7,no,no,no,no,no,yes,yes,yes,LND_001,CA,61,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,1,no,no,zero,33,226,5.421,0,7.5,no,no,no,no,no,yes,yes,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,1,no,no,zero,607,203,5.313,0,6.4,no,no,no,no,no,yes,yes,yes,WIL_007,TrbrKJ,52,young   ,female,SW,b_England,WIL     ,51.26,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,2,no,no,zero,445,17,2.833,2,7,no,no,no,no,no,yes,yes,no,DEV_008,TCA_K,NA,        ,female,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,3,no,no,zero,1008,4,1.386,2,7.4,no,no,no,no,no,yes,yes,yes,SOM_012,SRLM_SH,68,young   ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,6,no,yes,explicit,73,27,3.296,3,7.4,no,no,yes,no,no,no,no,yes,MLN_007,MlnJH,NA,        ,male,SCL,d_Scotland,MLN     ,55.92,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,0,7,no,no,zero,53,76,4.331,1,6.4,no,no,no,no,no,yes,yes,yes,LND_002,EB,56,young   ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,0,yes,1,4,no,no,zero,485,4,1.386,2,7.5,no,no,no,no,no,yes,yes,yes,LND_005,LA,80,old     ,female,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,1,no,0,3,no,no,zero,155,127,4.844,0,7.6,no,no,no,no,no,yes,no,no,KEN_003,HM,85,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,2,no,0,0,no,no,zero,4,20,2.996,1,7,no,no,no,no,no,yes,yes,yes,KEN_007,KentEDG,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,2,no,0,2,no,no,zero,287,77,4.344,1,7.2,no,no,yes,no,yes,no,yes,yes,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,2,yes,0,0,no,no,zero,669,15,2.708,1,7.1,no,no,no,no,no,yes,yes,yes,SOM_035,SRLM_SC,80,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,3,no,0,0,no,no,explicit,131,30,3.401,4,6.8,no,no,yes,no,no,no,no,no,KCD_001,KcdRS,71,young   ,male,SCL,d_Scotland,KCD     ,56.97,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,3,no,0,6,no,no,zero,23,5,1.609,3,5.8,no,no,no,no,yes,yes,yes,yes,LEI_002,Lei2,NA,        ,male,Mid,b_England,LEI     ,52.75,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,3,no,0,7,no,no,zero,155,134,4.898,0,6.7,no,no,no,no,no,yes,yes,yes,DEV_008,TCA_FK,NA,        ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,5,no,2,0,no,no,zero,126,14,2.639,2,6.8,no,yes,no,no,yes,yes,no,yes,KEN_009,KentAW1,81,old     ,male,SE,b_England,KEN     ,51.25,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,5,6,no,0,4,no,no,zero,103,50,3.912,1,7,no,yes,no,no,no,yes,yes,yes,LND_004,JG,66,young   ,male,SE,b_England,LND     ,51.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,61,0,no,0,0,no,no,zero,101,6,1.792,5,6.8,yes,no,no,no,no,yes,no,yes,ELN_002,ElnAC,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,1009,15,2.708,3,6.7,no,no,no,no,yes,yes,yes,yes,SAL_030,IBAL,77,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,121,77,4.344,1,7.4,no,no,no,no,yes,yes,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,1841,92,4.522,1,7.1,no,no,no,no,yes,yes,yes,yes,SAL_002,IBBB,86,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,217,18,2.89,2,7.2,no,no,no,no,yes,yes,no,no,DEV_011,TCA_PR,87,old     ,male,SW,b_England,DEV     ,50.38,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,242,79,4.369,1,7.5,no,no,no,no,yes,yes,no,no,SOM_024,SRLM_HM,81,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,282,4,1.386,2,7.7,no,no,no,no,yes,yes,no,no,SAL_023,IBME,76,old     ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,286,95,4.554,1,7.5,no,no,no,no,yes,yes,no,yes,CON_011,CorJLN,69,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,explicit,512,156,5.05,0,6.4,no,no,no,no,yes,yes,yes,yes,LAN_022,WigGRB,NA,        ,NA,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,10,15,2.708,4,6.6,no,no,no,no,yes,yes,no,yes,OXF_001,FP,81,old     ,male,SW,b_England,OXF     ,51.79,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,10,22,3.091,4,6.9,no,yes,no,no,yes,yes,yes,yes,SFK_018,SufEF2,79,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,10,24,3.178,4,6.2,no,yes,yes,yes,yes,no,yes,yes,SAL_036,IBBM,NA,        ,male,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,10,32,3.466,3,7.1,no,no,no,no,yes,yes,yes,yes,FIF_001,FifPS,69,young   ,male,SCL,d_Scotland,FIF     ,56.22,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,100,19,2.944,1,7.4,no,no,no,no,yes,yes,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,100,26,3.258,2,6.9,no,no,no,no,yes,yes,yes,yes,SFK_035,SufEAA5,78,old     ,male,SE,b_England,SFK     ,52.55,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,101,27,3.296,2,7.4,no,no,no,no,yes,yes,no,yes,CON_010,ICS_RM,70,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,102,205,5.323,0,6.9,no,no,no,no,yes,yes,no,no,SAL_010,IBLB,81,old     ,female,Mid,b_England,SAL     ,52.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,103,83,4.419,1,7.1,no,no,no,no,no,yes,yes,yes,WES_017,WesDX,81,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,1031,96,4.564,1,7.2,no,yes,no,no,yes,yes,no,yes,LAN_012,LanEG,71,young   ,male,N,b_England,LAN     ,53.65,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,1037,31,3.434,1,7.1,no,no,no,no,yes,yes,yes,yes,DEN_001,AL,NA,        ,female,Wal,c_Wales,DEN     ,53.15,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,1049,30,3.401,3,7,no,no,no,no,yes,yes,yes,yes,HEB_017,Heb19,90,old     ,female,Heb,d_Scotland,HEB     ,57.5,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,1061,57,4.043,1,7.9,no,no,no,no,yes,yes,yes,yes,SOM_011,SRLM_WB,76,old     ,male,SW,b_England,SOM     ,51.11,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,11,10,2.303,1,7.3,no,no,no,no,yes,yes,yes,yes,CON_007,ICS_JE,59,young   ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,11,111,4.71,0,7.5,no,no,no,no,yes,yes,yes,yes,CON_008,ICS_JP,NA,        ,male,SW,b_England,CON     ,50.18,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,11,161,5.081,0,6.9,no,no,no,no,yes,yes,no,yes,WES_018,WesHN,77,old     ,male,N,b_England,WES     ,54.43,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,11,78,4.357,1,6.8,no,no,no,no,no,yes,yes,yes,ELN_014,ElnAC,NA,        ,male,SCL,d_Scotland,ELN     ,55.94,b_FRED
zeroTHAT,1,think,a_base,a_base_3sg,I,I,6,0,no,0,0,no,no,zero,111,268,5.591,0,7.4,no,yes,no,no,yes,yes,yes,yes,WES_007,WesBP,73,young   ,female,N,b_England,WES     ,54.43,b_FRED
